clave	veces	ultimo_valor
i.22.stereoIndex	1	-1
i.22.subgroup	1	-1
i.22.vca	1	-1
i.23.amix	1	0.5
i.23.amixgroup	1	-1
i.23.aux.0.mute	1	0
i.23.aux.0.pan	1	0.5
i.23.aux.0.post	1	0
i.23.aux.0.postproc	1	1
i.23.aux.0.value	1	0
i.23.aux.1.mute	1	1
i.23.aux.1.pan	1	0.5
i.23.aux.1.post	1	0
i.23.aux.1.postproc	1	1
i.23.aux.1.value	1	0
i.23.aux.2.mute	1	0
i.23.aux.2.pan	1	0.5
i.23.aux.2.post	1	0
i.23.aux.2.postproc	1	1
i.23.aux.2.value	1	0
i.23.aux.3.mute	1	0
i.23.aux.3.pan	1	0.5
i.23.aux.3.post	1	0
i.23.aux.3.postproc	1	1
i.23.aux.3.value	1	0
i.23.aux.4.mute	1	0
i.23.aux.4.pan	1	0.5
i.23.aux.4.post	1	0
i.23.aux.4.postproc	1	1
i.23.aux.4.value	1	0
i.23.aux.5.mute	1	0
i.23.aux.5.pan	1	0.5
i.23.aux.5.post	1	0
i.23.aux.5.postproc	1	1
i.23.aux.5.value	1	0
i.23.aux.6.mute	1	0
i.23.aux.6.pan	1	0.5
i.23.aux.6.post	1	0
i.23.aux.6.postproc	1	1
i.23.aux.6.value	1	0
i.23.aux.7.mute	1	0
i.23.aux.7.pan	1	0.5
i.23.aux.7.post	1	0
i.23.aux.7.postproc	1	1
i.23.aux.7.value	1	0
i.23.aux.8.mute	1	0
i.23.aux.8.pan	1	0.5
i.23.aux.8.post	1	0
i.23.aux.8.postproc	1	1
i.23.aux.8.value	1	0
i.23.aux.9.mute	1	0
i.23.aux.9.pan	1	0.5
i.23.aux.9.post	1	0
i.23.aux.9.postproc	1	1
i.23.aux.9.value	1	0
i.23.color	1	0
i.23.deesser.enabled	1	0
i.23.deesser.freq	1	0.773310034
i.23.deesser.ratio	1	0.4
i.23.deesser.threshold	1	0.46875
i.23.delay	1	0
i.23.disablegain	1	0
i.23.dyn.attack	1	0.34375
i.23.dyn.bypass	1	0
i.23.dyn.gain	1	0.75
i.23.dyn.outgain	1	0.3334960938
i.23.dyn.prmod	1	0
i.23.dyn.prname	1	
i.23.dyn.ratio	1	1
i.23.dyn.release	1	0.4887695312
i.23.dyn.softknee	1	0
i.23.dyn.threshold	1	0.875
i.23.eq.b1.freq	1	0.3286901902
i.23.eq.b1.gain	1	0.5
i.23.eq.b1.q	1	0.5252185347
i.23.eq.b2.freq	1	0.5584347738
i.23.eq.b2.gain	1	0.5
i.23.eq.b2.q	1	0.5252185347
i.23.eq.b3.freq	1	0.7563259869
i.23.eq.b3.gain	1	0.5
i.23.eq.b3.q	1	0.5252185347
i.23.eq.b4.freq	1	0.887124964
i.23.eq.b4.gain	1	0.5
i.23.eq.b4.q	1	0.5252185347
i.23.eq.b5.freq	1	0.9542171999
i.23.eq.b5.gain	1	0.5
i.23.eq.b5.q	1	0.5252185347
i.23.eq.bypass	1	0
i.23.eq.easy	1	0
i.23.eq.hpf.freq	1	0
i.23.eq.hpf.slope	1	0
i.23.eq.lpf.freq	1	1
i.23.eq.lpf.slope	1	0
i.23.eq.prmod	1	0
i.23.eq.prname	1	
i.23.exclude	1	0
i.23.forceunmute	1	0
i.23.fx.0.mute	1	0
i.23.fx.0.post	1	1
i.23.fx.0.value	1	0
i.23.fx.1.mute	1	0
i.23.fx.1.post	1	1
i.23.fx.1.value	1	0
i.23.fx.2.mute	1	0
i.23.fx.2.post	1	1
i.23.fx.2.value	1	0
i.23.fx.3.mute	1	0
i.23.fx.3.post	1	1
i.23.fx.3.value	1	0
i.23.gain	1	0
i.23.gate.attack	1	0
i.23.gate.bypass	1	0
i.23.gate.depth	1	0
i.23.gate.enabled	1	1
i.23.gate.hold	1	0.3042441765
i.23.gate.prmod	1	0
i.23.gate.prname	1	
i.23.gate.release	1	0.3150737134
i.23.gate.thresh	1	0
i.23.instrument	1	
i.23.invert	1	0
i.23.iosyscmd	1	
i.23.iosysname	1	
i.23.mgmask	1	0
i.23.mix	1	0
i.23.mtkrec	1	0
i.23.mute	1	1
i.23.name	1	
i.23.pan	1	0.5
i.23.phantom	1	0
i.23.safe	1	0
i.23.scsrc	1	ub.23
i.23.solo	1	0
i.23.src	1	none
i.23.stereoIndex	1	-1
i.23.subgroup	1	-1
i.23.vca	1	-1
i.3.amix	1	0.5
i.3.amixgroup	1	-1
i.3.aux.0.mute	1	0
i.3.aux.0.pan	1	0.5
i.3.aux.0.post	1	0
i.3.aux.0.postproc	1	1
i.3.aux.0.value	1	0.4080558803
i.3.aux.1.mute	1	0
i.3.aux.1.pan	1	0.5
i.3.aux.1.post	1	0
i.3.aux.1.postproc	1	1
i.3.aux.1.value	1	0.3341704546
i.3.aux.2.mute	1	0
i.3.aux.2.pan	1	0.5
i.3.aux.2.post	1	0
i.3.aux.2.postproc	1	1
i.3.aux.2.value	1	0
i.3.aux.3.mute	1	0
i.3.aux.3.pan	1	0.5
i.3.aux.3.post	1	0
i.3.aux.3.postproc	1	1
i.3.aux.3.value	1	0
i.3.aux.4.mute	1	0
i.3.aux.4.pan	1	0.5
i.3.aux.4.post	1	0
i.3.aux.4.postproc	1	1
i.3.aux.4.value	1	0
i.3.aux.5.mute	1	0
i.3.aux.5.pan	1	0.5
i.3.aux.5.post	1	0
i.3.aux.5.postproc	1	1
i.3.aux.5.value	1	0
i.3.aux.6.mute	1	0
i.3.aux.6.pan	1	0.5
i.3.aux.6.post	1	0
i.3.aux.6.postproc	1	1
i.3.aux.6.value	1	0
i.3.aux.7.mute	1	0
i.3.aux.7.pan	1	0.5
i.3.aux.7.post	1	0
i.3.aux.7.postproc	1	1
i.3.aux.7.value	1	0
i.3.aux.8.mute	1	0
i.3.aux.8.pan	1	0.5
i.3.aux.8.post	1	0
i.3.aux.8.postproc	1	1
i.3.aux.8.value	1	0
i.3.aux.9.mute	1	0
i.3.aux.9.pan	1	0.5
i.3.aux.9.post	1	0
i.3.aux.9.postproc	1	1
i.3.aux.9.value	1	0
i.3.color	1	0
i.3.deesser.enabled	1	0
i.3.deesser.freq	1	0.773310034
i.3.deesser.ratio	1	0.4
i.3.deesser.threshold	1	0.46875
i.3.delay	1	0
i.3.disablegain	1	0
i.3.dyn.attack	1	0.34375
i.3.dyn.bypass	1	0
i.3.dyn.gain	1	0.75
i.3.dyn.outgain	1	0.3333333333
i.3.dyn.prmod	1	0
i.3.dyn.prname	1	
i.3.dyn.ratio	1	1
i.3.dyn.release	1	0.4887695312
i.3.dyn.softknee	1	0
i.3.dyn.threshold	1	0.875
i.3.eq.b1.freq	1	0.2102190605
i.3.eq.b1.gain	1	0.6057412791
i.3.eq.b1.q	1	0.5252185347
i.3.eq.b2.freq	1	0.4465331469
i.3.eq.b2.gain	1	0.5675872093
i.3.eq.b2.q	1	0.5252185347
i.3.eq.b3.freq	1	0.6333496865
i.3.eq.b3.gain	1	0.4498546512
i.3.eq.b3.q	1	0.5252185347
i.3.eq.b4.freq	1	0.820626856
i.3.eq.b4.gain	1	0.460755814
i.3.eq.b4.q	1	0.5252185347
i.3.eq.b5.freq	1	0.9542171999
i.3.eq.b5.gain	1	0.5
i.3.eq.b5.q	1	0.5252185347
i.3.eq.bypass	1	0
i.3.eq.easy	1	0
i.3.eq.hpf.freq	1	0.0387867946
i.3.eq.hpf.slope	1	0
i.3.eq.lpf.freq	1	1
i.3.eq.lpf.slope	1	0
i.3.eq.prmod	1	1
i.3.eq.prname	1	
i.3.exclude	1	0
i.3.forceunmute	1	0
i.3.fx.0.mute	1	0
i.3.fx.0.post	1	1
i.3.fx.0.value	1	0.5418541502
i.3.fx.1.mute	1	0
i.3.fx.1.post	1	1
i.3.fx.1.value	1	0
i.3.fx.2.mute	1	0
i.3.fx.2.post	1	1
i.3.fx.2.value	1	0.3246905492
i.3.fx.3.mute	1	0
i.3.fx.3.post	1	1
i.3.fx.3.value	1	0
i.3.gain	1	0
i.3.gate.attack	1	0
i.3.gate.bypass	1	0
i.3.gate.depth	1	0
i.3.gate.enabled	1	1
i.3.gate.hold	1	0.3042441765
i.3.gate.prmod	1	0
i.3.gate.prname	1	
i.3.gate.release	1	0.3150737134
i.3.gate.thresh	1	0
i.3.instrument	1	
i.3.invert	1	0
i.3.iosyscmd	1	
i.3.iosysname	1	
i.3.mgmask	1	0
i.3.mix	1	0.4523092823
i.3.mtkrec	1	0
i.3.mute	1	0
i.3.name	1	GTR BELTRAN
i.3.pan	1	0.5
i.3.phantom	1	0
i.3.safe	1	0
i.3.scsrc	1	ub.3
i.3.solo	1	0
i.3.src	1	hw.3
i.3.stereoIndex	1	-1
i.3.subgroup	1	-1
i.3.vca	1	-1
i.4.amix	1	0.5
i.4.amixgroup	1	-1
i.4.aux.0.mute	1	0
i.4.aux.0.pan	1	0.5
i.4.aux.0.post	1	0
i.4.aux.0.postproc	1	1
i.4.aux.0.value	1	0
i.4.aux.1.mute	1	0
i.4.aux.1.pan	1	0.5
i.4.aux.1.post	1	0
i.4.aux.1.postproc	1	1
i.4.aux.1.value	1	0
i.4.aux.2.mute	1	0
i.4.aux.2.pan	1	0.5
i.4.aux.2.post	1	0
i.4.aux.2.postproc	1	1
i.4.aux.2.value	1	0
i.4.aux.3.mute	1	0
i.4.aux.3.pan	1	0.5
i.4.aux.3.post	1	0
i.4.aux.3.postproc	1	1
i.4.aux.3.value	1	0
i.4.aux.4.mute	1	0
i.4.aux.4.pan	1	0.5
i.4.aux.4.post	1	0
i.4.aux.4.postproc	1	1
i.4.aux.4.value	1	0
i.4.aux.5.mute	1	0
i.4.aux.5.pan	1	0.5
i.4.aux.5.post	1	0
i.4.aux.5.postproc	1	1
i.4.aux.5.value	1	0
i.4.aux.6.mute	1	0
i.4.aux.6.pan	1	0.5
i.4.aux.6.post	1	0
i.4.aux.6.postproc	1	1
i.4.aux.6.value	1	0
i.4.aux.7.mute	1	0
i.4.aux.7.pan	1	0.5
i.4.aux.7.post	1	0
i.4.aux.7.postproc	1	1
i.4.aux.7.value	1	0
i.4.aux.8.mute	1	0
i.4.aux.8.pan	1	0.5
i.4.aux.8.post	1	0
i.4.aux.8.postproc	1	1
i.4.aux.8.value	1	0
i.4.aux.9.mute	1	0
i.4.aux.9.pan	1	0.5
i.4.aux.9.post	1	0
i.4.aux.9.postproc	1	1
i.4.aux.9.value	1	0
i.4.color	1	0
i.4.deesser.enabled	1	0
i.4.deesser.freq	1	0.773310034
i.4.deesser.ratio	1	0.4
i.4.deesser.threshold	1	0.46875
i.4.delay	1	0
i.4.disablegain	1	0
i.4.dyn.attack	1	0.34375
i.4.dyn.bypass	1	0
i.4.dyn.gain	1	0.75
i.4.dyn.outgain	1	0.3333333333
i.4.dyn.prmod	1	0
i.4.dyn.prname	1	
i.4.dyn.ratio	1	1
i.4.dyn.release	1	0.4887695312
i.4.dyn.softknee	1	0
i.4.dyn.threshold	1	0.875
i.4.eq.b1.freq	1	0.3286901902
i.4.eq.b1.gain	1	0.5
i.4.eq.b1.q	1	0.5252185347
i.4.eq.b2.freq	1	0.5584347738
i.4.eq.b2.gain	1	0.5
i.4.eq.b2.q	1	0.5252185347
i.4.eq.b3.freq	1	0.7563259869
i.4.eq.b3.gain	1	0.5
i.4.eq.b3.q	1	0.5252185347
i.4.eq.b4.freq	1	0.887124964
i.4.eq.b4.gain	1	0.5
i.4.eq.b4.q	1	0.5252185347
i.4.eq.b5.freq	1	0.9542171999
i.4.eq.b5.gain	1	0.5
i.4.eq.b5.q	1	0.5252185347
i.4.eq.bypass	1	0
i.4.eq.easy	1	0
i.4.eq.hpf.freq	1	0
i.4.eq.hpf.slope	1	0
i.4.eq.lpf.freq	1	1
i.4.eq.lpf.slope	1	0
i.4.eq.prmod	1	0
i.4.eq.prname	1	
i.4.exclude	1	0
i.4.forceunmute	1	0
i.4.fx.0.mute	1	0
i.4.fx.0.post	1	1
i.4.fx.0.value	1	0
i.4.fx.1.mute	1	0
i.4.fx.1.post	1	1
i.4.fx.1.value	1	0
i.4.fx.2.mute	1	0
i.4.fx.2.post	1	1
i.4.fx.2.value	1	0
i.4.fx.3.mute	1	0
i.4.fx.3.post	1	1
i.4.fx.3.value	1	0
i.4.gain	1	0
i.4.gate.attack	1	0
i.4.gate.bypass	1	0
i.4.gate.depth	1	0
i.4.gate.enabled	1	1
i.4.gate.hold	1	0.3042441765
i.4.gate.prmod	1	0
i.4.gate.prname	1	
i.4.gate.release	1	0.3150737134
i.4.gate.thresh	1	0
i.4.instrument	1	
i.4.invert	1	0
i.4.iosyscmd	1	
i.4.iosysname	1	
i.4.mgmask	1	0
i.4.mix	1	0
i.4.mtkrec	1	1
i.4.mute	1	1
i.4.name	1	
i.4.pan	1	0.5
i.4.phantom	1	0
i.4.safe	1	0
i.4.scsrc	1	ua.4
i.4.solo	1	0
i.4.src	1	hw.4
i.4.stereoIndex	1	-1
i.4.subgroup	1	-1
i.4.vca	1	-1
i.5.amix	1	0.5
i.5.amixgroup	1	-1
i.5.aux.0.mute	1	0
i.5.aux.0.pan	1	0.5
i.5.aux.0.post	1	0
i.5.aux.0.postproc	1	1
i.5.aux.0.value	1	0
i.5.aux.1.mute	1	0
i.5.aux.1.pan	1	0.5
i.5.aux.1.post	1	0
i.5.aux.1.postproc	1	1
i.5.aux.1.value	1	0
i.5.aux.2.mute	1	0
i.5.aux.2.pan	1	0.5
i.5.aux.2.post	1	0
i.5.aux.2.postproc	1	1
i.5.aux.2.value	1	0
i.5.aux.3.mute	1	0
i.5.aux.3.pan	1	0.5
i.5.aux.3.post	1	0
i.5.aux.3.postproc	1	1
i.5.aux.3.value	1	0
i.5.aux.4.mute	1	0
i.5.aux.4.pan	1	0.5
i.5.aux.4.post	1	0
i.5.aux.4.postproc	1	1
i.5.aux.4.value	1	0
i.5.aux.5.mute	1	0
i.5.aux.5.pan	1	0.5
i.5.aux.5.post	1	0
i.5.aux.5.postproc	1	1
i.5.aux.5.value	1	0
i.5.aux.6.mute	1	0
i.5.aux.6.pan	1	0.5
i.5.aux.6.post	1	0
i.5.aux.6.postproc	1	1
i.5.aux.6.value	1	0
i.5.aux.7.mute	1	0
i.5.aux.7.pan	1	0.5
i.5.aux.7.post	1	0
i.5.aux.7.postproc	1	1
i.5.aux.7.value	1	0
i.5.aux.8.mute	1	0
i.5.aux.8.pan	1	0.5
i.5.aux.8.post	1	0
i.5.aux.8.postproc	1	1
i.5.aux.8.value	1	0
i.5.aux.9.mute	1	0
i.5.aux.9.pan	1	0.5
i.5.aux.9.post	1	0
i.5.aux.9.postproc	1	1
i.5.aux.9.value	1	0
i.5.color	1	0
i.5.deesser.enabled	1	0
i.5.deesser.freq	1	0.773310034
i.5.deesser.ratio	1	0.4
i.5.deesser.threshold	1	0.46875
i.5.delay	1	0
i.5.disablegain	1	0
i.5.dyn.attack	1	0.34375
i.5.dyn.bypass	1	0
i.5.dyn.gain	1	0.75
i.5.dyn.outgain	1	0.3333333333
i.5.dyn.prmod	1	0
i.5.dyn.prname	1	
i.5.dyn.ratio	1	1
i.5.dyn.release	1	0.4887695312
i.5.dyn.softknee	1	0
i.5.dyn.threshold	1	0.875
i.5.eq.b1.freq	1	0.3286901902
i.5.eq.b1.gain	1	0.5
i.5.eq.b1.q	1	0.5252185347
i.5.eq.b2.freq	1	0.5584347738
i.5.eq.b2.gain	1	0.5
i.5.eq.b2.q	1	0.5252185347
i.5.eq.b3.freq	1	0.7563259869
i.5.eq.b3.gain	1	0.5
i.5.eq.b3.q	1	0.5252185347
i.5.eq.b4.freq	1	0.887124964
i.5.eq.b4.gain	1	0.5
i.5.eq.b4.q	1	0.5252185347
i.5.eq.b5.freq	1	0.9542171999
i.5.eq.b5.gain	1	0.5
i.5.eq.b5.q	1	0.5252185347
i.5.eq.bypass	1	0
i.5.eq.easy	1	0
i.5.eq.hpf.freq	1	0
i.5.eq.hpf.slope	1	0
i.5.eq.lpf.freq	1	1
i.5.eq.lpf.slope	1	0
i.5.eq.prmod	1	0
i.5.eq.prname	1	
i.5.exclude	1	0
i.5.forceunmute	1	0
i.5.fx.0.mute	1	0
i.5.fx.0.post	1	1
i.5.fx.0.value	1	0
i.5.fx.1.mute	1	0
i.5.fx.1.post	1	0
i.5.fx.1.value	1	0
i.5.fx.2.mute	1	0
i.5.fx.2.post	1	1
i.5.fx.2.value	1	0
i.5.fx.3.mute	1	0
i.5.fx.3.post	1	1
i.5.fx.3.value	1	0
i.5.gain	1	0
i.5.gate.attack	1	0
i.5.gate.bypass	1	0
i.5.gate.depth	1	0
i.5.gate.enabled	1	1
i.5.gate.hold	1	0.3042441765
i.5.gate.prmod	1	0
i.5.gate.prname	1	
i.5.gate.release	1	0.3150737134
i.5.gate.thresh	1	0
i.5.instrument	1	
i.5.invert	1	0
i.5.iosyscmd	1	
i.5.iosysname	1	
i.5.mgmask	1	0
i.5.mix	1	0
i.5.mtkrec	1	0
i.5.mute	1	1
i.5.name	1	
i.5.pan	1	0.5
i.5.phantom	1	0
i.5.safe	1	0
i.5.scsrc	1	ua.5
i.5.solo	1	0
i.5.src	1	hw.5
i.5.stereoIndex	1	-1
i.5.subgroup	1	-1
i.5.vca	1	-1
i.6.amix	1	0.5
i.6.amixgroup	1	-1
i.6.aux.0.mute	1	0
i.6.aux.0.pan	1	0.5
i.6.aux.0.post	1	0
i.6.aux.0.postproc	1	1
i.6.aux.0.value	1	0
i.6.aux.1.mute	1	0
i.6.aux.1.pan	1	0.5
i.6.aux.1.post	1	0
i.6.aux.1.postproc	1	1
i.6.aux.1.value	1	0
i.6.aux.2.mute	1	0
i.6.aux.2.pan	1	0.5
i.6.aux.2.post	1	0
i.6.aux.2.postproc	1	1
i.6.aux.2.value	1	0
i.6.aux.3.mute	1	0
i.6.aux.3.pan	1	0.5
i.6.aux.3.post	1	0
i.6.aux.3.postproc	1	1
i.6.aux.3.value	1	0
i.6.aux.4.mute	1	0
i.6.aux.4.pan	1	0.5
i.6.aux.4.post	1	0
i.6.aux.4.postproc	1	1
i.6.aux.4.value	1	0
i.6.aux.5.mute	1	0
i.6.aux.5.pan	1	0.5
i.6.aux.5.post	1	0
i.6.aux.5.postproc	1	1
i.6.aux.5.value	1	0
i.6.aux.6.mute	1	0
i.6.aux.6.pan	1	0.5
i.6.aux.6.post	1	0
i.6.aux.6.postproc	1	1
i.6.aux.6.value	1	0
i.6.aux.7.mute	1	0
i.6.aux.7.pan	1	0.5
i.6.aux.7.post	1	0
i.6.aux.7.postproc	1	1
i.6.aux.7.value	1	0
i.6.aux.8.mute	1	0
i.6.aux.8.pan	1	0.5
i.6.aux.8.post	1	0
i.6.aux.8.postproc	1	1
i.6.aux.8.value	1	0
i.6.aux.9.mute	1	0
i.6.aux.9.pan	1	0.5
i.6.aux.9.post	1	0
i.6.aux.9.postproc	1	1
i.6.aux.9.value	1	0
i.6.color	1	0
i.6.deesser.enabled	1	0
i.6.deesser.freq	1	0.773310034
i.6.deesser.ratio	1	0.4
i.6.deesser.threshold	1	0.46875
i.6.delay	1	0
i.6.disablegain	1	0
i.6.dyn.attack	1	0.34375
i.6.dyn.bypass	1	0
i.6.dyn.gain	1	0.75
i.6.dyn.outgain	1	0.3333333333
i.6.dyn.prmod	1	0
i.6.dyn.prname	1	
i.6.dyn.ratio	1	1
i.6.dyn.release	1	0.4887695312
i.6.dyn.softknee	1	0
i.6.dyn.threshold	1	0.875
i.6.eq.b1.freq	1	0.3286901902
i.6.eq.b1.gain	1	0.5
i.6.eq.b1.q	1	0.5252185347
i.6.eq.b2.freq	1	0.5584347738
i.6.eq.b2.gain	1	0.5
i.6.eq.b2.q	1	0.5252185347
i.6.eq.b3.freq	1	0.7563259869
i.6.eq.b3.gain	1	0.5
i.6.eq.b3.q	1	0.5252185347
i.6.eq.b4.freq	1	0.887124964
i.6.eq.b4.gain	1	0.5
i.6.eq.b4.q	1	0.5252185347
i.6.eq.b5.freq	1	0.9542171999
i.6.eq.b5.gain	1	0.5
i.6.eq.b5.q	1	0.5252185347
i.6.eq.bypass	1	0
i.6.eq.easy	1	0
i.6.eq.hpf.freq	1	0
i.6.eq.hpf.slope	1	0
i.6.eq.lpf.freq	1	1
i.6.eq.lpf.slope	1	0
i.6.eq.prmod	1	0
i.6.eq.prname	1	
i.6.exclude	1	0
i.6.forceunmute	1	0
i.6.fx.0.mute	1	0
i.6.fx.0.post	1	1
i.6.fx.0.value	1	0
i.6.fx.1.mute	1	0
i.6.fx.1.post	1	1
i.6.fx.1.value	1	0
i.6.fx.2.mute	1	0
i.6.fx.2.post	1	1
i.6.fx.2.value	1	0
i.6.fx.3.mute	1	0
i.6.fx.3.post	1	1
i.6.fx.3.value	1	0
i.6.gain	1	0
i.6.gate.attack	1	0
i.6.gate.bypass	1	0
i.6.gate.depth	1	0
i.6.gate.enabled	1	1
i.6.gate.hold	1	0.3042441765
i.6.gate.prmod	1	0
i.6.gate.prname	1	
i.6.gate.release	1	0.3150737134
i.6.gate.thresh	1	0
i.6.instrument	1	
i.6.invert	1	0
i.6.iosyscmd	1	
i.6.iosysname	1	
i.6.mgmask	1	0
i.6.mix	1	0
i.6.mtkrec	1	0
i.6.mute	1	0
i.6.name	1	
i.6.pan	1	0.5
i.6.phantom	1	0
i.6.safe	1	0
i.6.scsrc	1	ua.6
i.6.solo	1	0
i.6.src	1	hw.6
i.6.stereoIndex	1	-1
i.6.subgroup	1	-1
i.6.vca	1	-1
i.7.amix	1	0.5
i.7.amixgroup	1	-1
i.7.aux.0.mute	1	0
i.7.aux.0.pan	1	0.5
i.7.aux.0.post	1	0
i.7.aux.0.postproc	1	1
i.7.aux.0.value	1	0.3472730381
i.7.aux.1.mute	1	0
i.7.aux.1.pan	1	0.5
i.7.aux.1.post	1	0
i.7.aux.1.postproc	1	1
i.7.aux.1.value	1	0.3681119905
i.7.aux.2.mute	1	0
i.7.aux.2.pan	1	0.5
i.7.aux.2.post	1	0
i.7.aux.2.postproc	1	1
i.7.aux.2.value	1	0
i.7.aux.3.mute	1	0
i.7.aux.3.pan	1	0.5
i.7.aux.3.post	1	0
i.7.aux.3.postproc	1	1
i.7.aux.3.value	1	0
i.7.aux.4.mute	1	0
i.7.aux.4.pan	1	0.5
i.7.aux.4.post	1	0
i.7.aux.4.postproc	1	1
i.7.aux.4.value	1	0
i.7.aux.5.mute	1	0
i.7.aux.5.pan	1	0.5
i.7.aux.5.post	1	0
i.7.aux.5.postproc	1	1
i.7.aux.5.value	1	0
i.7.aux.6.mute	1	0
i.7.aux.6.pan	1	0.5
i.7.aux.6.post	1	0
i.7.aux.6.postproc	1	1
i.7.aux.6.value	1	0
i.7.aux.7.mute	1	0
i.7.aux.7.pan	1	0.5
i.7.aux.7.post	1	0
i.7.aux.7.postproc	1	1
i.7.aux.7.value	1	0
i.7.aux.8.mute	1	0
i.7.aux.8.pan	1	0.5
i.7.aux.8.post	1	0
i.7.aux.8.postproc	1	1
i.7.aux.8.value	1	0
i.7.aux.9.mute	1	0
i.7.aux.9.pan	1	0.5
i.7.aux.9.post	1	0
i.7.aux.9.postproc	1	1
i.7.aux.9.value	1	0
i.7.color	1	0
i.7.deesser.enabled	1	0
i.7.deesser.freq	1	0.773310034
i.7.deesser.ratio	1	0.4
i.7.deesser.threshold	1	0.46875
i.7.delay	1	0
i.7.disablegain	1	0
i.7.dyn.attack	1	0.1571815718
i.7.dyn.bypass	1	0
i.7.dyn.gain	1	0.75
i.7.dyn.outgain	1	0.3895487955
i.7.dyn.prmod	1	0
i.7.dyn.prname	1	
i.7.dyn.ratio	1	0.243902439
i.7.dyn.release	1	0.3094194614
i.7.dyn.softknee	1	1
i.7.dyn.threshold	1	0.6172364871
i.7.eq.b1.freq	1	0.3207729884
i.7.eq.b1.gain	1	0.4231671909
i.7.eq.b1.q	1	0.3506375228
i.7.eq.b2.freq	1	0.3798405746
i.7.eq.b2.gain	1	0.5444709319
i.7.eq.b2.q	1	0.4799635701
i.7.eq.b3.freq	1	0.5474291852
i.7.eq.b3.gain	1	0.396353618
i.7.eq.b3.q	1	0.4471766849
i.7.eq.b4.freq	1	0.6759722595
i.7.eq.b4.gain	1	0.5469398413
i.7.eq.b4.q	1	0.3907103825
i.7.eq.b5.freq	1	0.9542171999
i.7.eq.b5.gain	1	0.5
i.7.eq.b5.q	1	0.5252185347
i.7.eq.bypass	1	0
i.7.eq.easy	1	0
i.7.eq.hpf.freq	1	0.2354521129
i.7.eq.hpf.slope	1	0
i.7.eq.lpf.freq	1	0.9001410086
i.7.eq.lpf.slope	1	0
i.7.eq.prmod	1	1
i.7.eq.prname	1	Voz bruno
i.7.exclude	1	0
i.7.forceunmute	1	0
i.7.fx.0.mute	1	0
i.7.fx.0.post	1	1
i.7.fx.0.value	1	0.5192205369
i.7.fx.1.mute	1	0
i.7.fx.1.post	1	1
i.7.fx.1.value	1	0
i.7.fx.2.mute	1	0
i.7.fx.2.post	1	1
i.7.fx.2.value	1	0.2680730002
i.7.fx.3.mute	1	0
i.7.fx.3.post	1	1
i.7.fx.3.value	1	0
i.7.gain	1	0
i.7.gate.attack	1	0
i.7.gate.bypass	1	0
i.7.gate.depth	1	0
i.7.gate.enabled	1	1
i.7.gate.hold	1	0.3042441765
i.7.gate.prmod	1	0
i.7.gate.prname	1	Voz bruno
i.7.gate.release	1	0.3150737134
i.7.gate.thresh	1	0
i.7.instrument	1	
i.7.invert	1	0
i.7.iosyscmd	1	
i.7.iosysname	1	
i.7.mgmask	1	0
i.7.mix	1	0.4863865761
i.7.mtkrec	1	0
i.7.mute	1	0
i.7.name	1	VOZ MARCOS
i.7.pan	1	0.5
i.7.phantom	1	0
i.7.safe	1	0
i.7.scsrc	1	ua.7
i.7.solo	1	0
i.7.src	1	hw.7
i.7.stereoIndex	1	-1
i.7.subgroup	1	-1
i.7.vca	1	-1
i.8.amix	1	0.5
i.8.amixgroup	1	-1
i.8.aux.0.mute	1	0
i.8.aux.0.pan	1	0.5
i.8.aux.0.post	1	0
i.8.aux.0.postproc	1	1
i.8.aux.0.value	1	0.3729640689
i.8.aux.1.mute	1	0
i.8.aux.1.pan	1	0.5
i.8.aux.1.post	1	0
i.8.aux.1.postproc	1	1
i.8.aux.1.value	1	0.3400055763
i.8.aux.2.mute	1	0
i.8.aux.2.pan	1	0.5
i.8.aux.2.post	1	0
i.8.aux.2.postproc	1	1
i.8.aux.2.value	1	0
i.8.aux.3.mute	1	0
i.8.aux.3.pan	1	0.5
i.8.aux.3.post	1	0
i.8.aux.3.postproc	1	1
i.8.aux.3.value	1	0
i.8.aux.4.mute	1	0
i.8.aux.4.pan	1	0.5
i.8.aux.4.post	1	0
i.8.aux.4.postproc	1	1
i.8.aux.4.value	1	0
i.8.aux.5.mute	1	0
i.8.aux.5.pan	1	0.5
i.8.aux.5.post	1	0
i.8.aux.5.postproc	1	1
i.8.aux.5.value	1	0
i.8.aux.6.mute	1	0
i.8.aux.6.pan	1	0.5
i.8.aux.6.post	1	0
i.8.aux.6.postproc	1	1
i.8.aux.6.value	1	0
i.8.aux.7.mute	1	0
i.8.aux.7.pan	1	0.5
i.8.aux.7.post	1	0
i.8.aux.7.postproc	1	1
i.8.aux.7.value	1	0
i.8.aux.8.mute	1	0
i.8.aux.8.pan	1	0.5
i.8.aux.8.post	1	0
i.8.aux.8.postproc	1	1
i.8.aux.8.value	1	0
i.8.aux.9.mute	1	0
i.8.aux.9.pan	1	0.5
i.8.aux.9.post	1	0
i.8.aux.9.postproc	1	1
i.8.aux.9.value	1	0
i.8.color	1	0
i.8.deesser.enabled	1	0
i.8.deesser.freq	1	0.773310034
i.8.deesser.ratio	1	0.4
i.8.deesser.threshold	1	0.46875
i.8.delay	1	0
i.8.disablegain	1	0
i.8.dyn.attack	1	0.1571815718
i.8.dyn.bypass	1	0
